ID,ID_person,Model,Power,Price
12696,6294,Infiniti,490.0,3979243
12697,11760,Daewoo,77.0,3932506
12700,16118,Ford,475.0,2219694
12701,18779,Toyota,378.0,1172221
12702,19576,Nissan,243.0,2051786
12703,14508,Audi,366.0,482518
12704,10490,Mercedez-Benz,429.0,760874
12705,9709,Subaru,119.0,3800282
12706,4745,Ford,169.0,1042815
12707,283,Mercedez-Benz,325.0,3222395
12708,11397,KIA,384.0,3738692
12709,2023,Mercedez-Benz,409.0,1297247
12710,14282,Ford,279.0,3083833
12711,2889,Infiniti,296.0,338134
12712,17287,Subaru,270.0,2564082
12713,4081,Infiniti,340.0,1720672
12714,19739,Nissan,299.0,1119236
12715,10346,Nissan,252.0,3523641
12716,18509,Mercedez-Benz,228.0,507302
12717,16702,Nissan,403.0,1680883
12718,14449,Daewoo,132.0,756487
12719,16747,Infiniti,353.0,3482107
12720,13566,BMW,450.0,3795164
12723,39,Nissan,487.0,1785839
12724,8494,KIA,92.0,2554721
12725,12205,Toyota,126.0,1342977
12727,1159,Nissan,98.0,2198029
12730,1193,BMW,416.0,3830755
12732,19465,Subaru,460.0,3478048
12733,607,Infiniti,415.0,3066803
12735,14476,Toyota,254.0,728407
12736,1893,Nissan,416.0,711999
12737,7339,Ford,350.0,2364961
12738,2944,Ford,293.0,2449484
12740,11493,Toyota,152.0,3003685
12741,10297,Nissan,292.0,355032
12742,10156,Audi,209.0,1663163
12744,10094,Nissan,396.0,1407990
12745,5218,Nissan,469.0,2711025
12746,9133,Nissan,181.0,1424146
12747,7236,KIA,129.0,1830183
12748,5671,Infiniti,287.0,1957421
12749,12010,KIA,239.0,3035800
12750,13744,KIA,458.0,2865466
12751,13383,Audi,397.0,2226840
12752,11149,LADA,366.0,1578146
12753,19265,Mercedez-Benz,405.0,1085981
12754,1583,Toyota,134.0,719559
12755,4678,LADA,168.0,3473128
12756,11938,Subaru,170.0,740482
12757,14782,Audi,360.0,1160656
12759,8786,Ford,315.0,1989211
12760,12425,Subaru,166.0,3039338
12761,1001,Infiniti,427.0,2695513
12762,17842,Toyota,296.0,303665
12763,5458,Subaru,406.0,2308965
12764,8997,Mercedez-Benz,107.0,948685
12765,19986,LADA,298.0,388644
12766,11783,Toyota,330.0,2196769
12767,19812,Ford,139.0,292164
12769,11383,KIA,364.0,2989933
12770,11768,BMW,245.0,1371900
12771,3883,Audi,451.0,2845547
12772,2038,KIA,130.0,2807469
12773,19730,Audi,344.0,1237652
12774,1537,Mercedez-Benz,222.0,3689241
12775,10976,Ford,488.0,293439
12776,17496,Toyota,394.0,877073
12777,8978,Infiniti,159.0,3697834
12778,12885,Subaru,369.0,1841179
12779,12681,Toyota,118.0,3719415
12780,15024,Audi,137.0,250417
12781,550,BMW,114.0,3768172
12783,11749,Subaru,490.0,1776057
12784,11947,Subaru,377.0,1817871
12786,3383,Subaru,165.0,2934115
12787,3955,Toyota,343.0,3536094
12788,3959,Toyota,494.0,1600917
12789,13262,Ford,136.0,215566
12790,14917,LADA,450.0,489148
12791,16603,Ford,133.0,844376
12792,480,Daewoo,224.0,3401664
12793,6218,Nissan,367.0,3931861
12794,12493,Ford,445.0,3148092
12795,17523,Infiniti,386.0,1517728
12796,982,Subaru,347.0,2122242
12797,10184,Ford,197.0,3760152
12798,8563,Audi,417.0,1701325
12799,634,Mercedez-Benz,449.0,3552217
12800,16545,Audi,315.0,3624464
12801,8564,LADA,428.0,1411408
12802,17637,Ford,136.0,2958368
12803,5526,KIA,372.0,3051788
12804,4196,Daewoo,346.0,1772156
12805,19705,BMW,118.0,1320222
12806,8998,Toyota,436.0,3182409
12808,16734,LADA,249.0,2833485
12809,9978,Infiniti,411.0,980953
12810,6998,Audi,410.0,2308206
12811,3285,Daewoo,451.0,1065653
12812,15484,Infiniti,297.0,1995873
12814,18274,Audi,295.0,1181404
12815,5491,LADA,92.0,2218077
12816,19558,Subaru,299.0,2393817
12818,9323,Daewoo,138.0,516985
12820,7512,Audi,490.0,2132026
12821,12437,Infiniti,86.0,1551344
12822,4720,Audi,484.0,3750653
12823,9878,Infiniti,341.0,3390486
12824,19931,Mercedez-Benz,409.0,673293
12826,13134,LADA,210.0,3276435
12827,18488,Nissan,300.0,2396731
12828,15020,Ford,297.0,1669657
12829,19352,Infiniti,75.0,2869433
12831,2804,Ford,78.0,1773136
12832,4800,Toyota,381.0,2350403
12835,17719,Nissan,376.0,971790
12836,12881,BMW,112.0,1019677
12837,17698,Subaru,216.0,3379250
12838,4133,Infiniti,414.0,1373079
12839,13645,KIA,84.0,2145529
12841,1333,Nissan,220.0,3182378
12842,14942,Nissan,100.0,562330
12843,13885,KIA,222.0,859127
12845,7000,LADA,478.0,1846283
12847,19515,KIA,379.0,268880
12848,8331,Nissan,486.0,227148
12849,7284,Ford,377.0,1811841
12850,19918,Ford,349.0,2157943
12851,11830,Subaru,115.0,1785513
12852,6332,LADA,300.0,2205173
12853,5094,Audi,350.0,3389005
12854,10986,Mercedez-Benz,114.0,3058152
12856,15673,Mercedez-Benz,132.0,3240916
12858,14655,KIA,269.0,3164087
12859,6051,KIA,207.0,280255
12861,5186,Infiniti,248.0,3308891
12862,9220,Infiniti,156.0,2540632
12863,2407,Subaru,353.0,2121527
12864,11473,KIA,453.0,2647981
12865,1662,Infiniti,332.0,2291902
12866,2986,BMW,351.0,2217638
12867,1245,Subaru,373.0,886752
12868,19565,LADA,145.0,2211362
12869,10727,BMW,231.0,3710248
12870,8390,Audi,226.0,3457600
12871,1080,Toyota,324.0,2162721
12872,9219,LADA,276.0,2361037
12873,19317,BMW,161.0,2820704
12874,11482,Ford,254.0,3238868
12875,2541,LADA,154.0,3325256
12876,8821,LADA,346.0,1903107
12877,2872,Infiniti,376.0,599155
12878,1019,Infiniti,142.0,961505
12879,10100,Subaru,122.0,1212562
12880,15993,KIA,206.0,2226850
12881,12200,Subaru,364.0,1120012
12882,45,Daewoo,106.0,2314943
12883,5680,Nissan,207.0,3929721
12884,11405,Daewoo,70.0,376324
12887,7244,Toyota,477.0,3851622
12888,1719,Subaru,387.0,2456962
12891,1232,Subaru,279.0,1708147
12892,7234,Subaru,306.0,2493253
12893,19712,Ford,107.0,3424893
12895,3921,Infiniti,361.0,3336444
12896,6723,KIA,143.0,1534675
12897,18676,Toyota,112.0,2819666
12898,6919,Toyota,394.0,3636560
12899,3681,Subaru,214.0,2252134
12901,1870,Mercedez-Benz,371.0,1928318
12903,15348,Daewoo,176.0,1647541
12905,18389,Subaru,470.0,3791125
12906,5330,Subaru,144.0,3562825
12907,15066,Daewoo,419.0,1958509
12908,4373,Toyota,73.0,3896564
12910,7855,BMW,397.0,1684424
12911,16358,Infiniti,449.0,1803270
12912,18458,Audi,115.0,2100397
12913,12116,Ford,143.0,3186716
12914,17249,BMW,469.0,2730158
12915,5804,Toyota,71.0,1020402
12916,17996,Audi,257.0,3636173
12917,8950,LADA,158.0,1322230
12918,6511,Nissan,104.0,2157668
12919,17537,Nissan,462.0,3463464
12922,3206,Subaru,177.0,2259272
12923,11316,Infiniti,151.0,3083810
12924,713,LADA,361.0,2343662
12925,7655,Nissan,186.0,1426199
12926,9446,Audi,432.0,776518
12927,10743,Audi,339.0,3317555
12929,8426,Infiniti,198.0,3284455
12931,286,Mercedez-Benz,208.0,921512
12932,5037,Subaru,288.0,2385702
12934,14655,Mercedez-Benz,416.0,946902
12936,10534,LADA,421.0,2687773
12937,17997,Mercedez-Benz,98.0,2503609
12938,19104,Nissan,312.0,298700
12939,16009,Ford,158.0,1323687
12940,12777,Toyota,373.0,1583078
12941,14664,LADA,292.0,1660287
12942,7620,Ford,292.0,3974742
12943,16774,Nissan,81.0,704677
12944,12672,Audi,117.0,3479282
12945,13358,KIA,208.0,1857915
12947,11007,BMW,180.0,3121826
12948,18363,KIA,104.0,3211752
12949,1283,BMW,432.0,2101901
12950,68,KIA,237.0,2321097
12951,3791,Audi,446.0,1440066
12952,9225,Audi,374.0,1497745
12953,5332,Ford,381.0,414000
12954,17705,LADA,331.0,3961470
12956,686,BMW,338.0,2572161
12957,12915,Mercedez-Benz,243.0,3239237
12959,13328,Mercedez-Benz,490.0,3737111
12960,4287,Ford,246.0,2048413
12961,1960,Subaru,349.0,632567
12962,10271,Nissan,136.0,2803775
12963,414,LADA,110.0,2129347
12964,3089,Audi,77.0,1572314
12965,2004,Toyota,297.0,2745386
12966,14716,Infiniti,318.0,513034
12967,4269,KIA,425.0,1299004
12969,1520,Audi,453.0,3986433
12970,265,BMW,438.0,1516150
12971,7900,Daewoo,172.0,1646334
12972,5611,BMW,263.0,2151035
12973,4183,Daewoo,193.0,3937063
12974,9476,Subaru,487.0,718892
12976,9402,KIA,247.0,2891597
12977,5137,Nissan,420.0,1535191
12978,10575,Mercedez-Benz,111.0,934321
12979,5867,BMW,364.0,2448943
12980,4404,KIA,103.0,652129
12981,78,Audi,234.0,2423939
12982,19673,Mercedez-Benz,199.0,712030
12983,13037,Daewoo,470.0,1331754
12984,639,Infiniti,113.0,2520421
12985,19732,BMW,116.0,3028045
12986,10125,Audi,129.0,3132217
12987,1059,Infiniti,275.0,3642451
12988,13962,KIA,408.0,3853259
12989,11688,LADA,420.0,1939698
12990,12880,Mercedez-Benz,105.0,3236920
12992,4962,Audi,70.0,3385885
12994,5900,Infiniti,477.0,3797558
12995,16084,Mercedez-Benz,455.0,307762
12996,1501,BMW,219.0,287919
12997,4045,Daewoo,494.0,2680075
12998,10049,Nissan,383.0,1098956
12999,1986,Nissan,241.0,3801972
13000,13910,Nissan,262.0,2778544
13002,5679,Toyota,381.0,1191909
13003,7748,KIA,486.0,683186
13004,14619,BMW,238.0,3650773
13005,16182,KIA,146.0,3310743
13006,8418,LADA,415.0,828387
13007,15293,Mercedez-Benz,409.0,3661720
13008,1176,Ford,201.0,2861089
13009,15036,LADA,439.0,3214525
13010,14178,KIA,478.0,421185
13011,15045,Toyota,135.0,209004
13012,18653,Ford,225.0,3092738
13014,4000,Ford,202.0,3202382
13016,6610,BMW,265.0,2627655
13017,9856,Mercedez-Benz,401.0,2097708
13018,8614,Subaru,278.0,2810440
13019,19439,Toyota,87.0,3837953
13020,7971,Ford,196.0,482794
13021,18780,Toyota,346.0,3109124
13022,15891,Toyota,95.0,3738696
13023,11625,Toyota,179.0,311093
13024,15798,Audi,354.0,2975638
13025,16095,Daewoo,225.0,3732796
13026,6794,Nissan,218.0,3545513
13027,19563,Ford,431.0,420671
13028,14418,Toyota,213.0,3080850
13029,17817,KIA,263.0,1022324
13030,19014,Mercedez-Benz,195.0,491854
13031,766,Nissan,173.0,1301350
13032,5678,Toyota,98.0,2202688
13034,17786,BMW,432.0,2951685
13035,1988,Subaru,101.0,543918
13036,11292,Toyota,267.0,1590016
13037,5720,Nissan,366.0,1582019
13039,9575,Subaru,398.0,251500
13040,16318,Daewoo,211.0,3901173
13041,7846,LADA,489.0,514650
13042,10721,Toyota,443.0,3553808
13043,9348,Mercedez-Benz,312.0,3997349
13044,10289,KIA,449.0,3547245
13045,12257,Daewoo,114.0,1695496
13046,2117,KIA,433.0,1571383
13048,15798,Audi,151.0,1175774
13049,5022,Infiniti,412.0,3912066
13050,7475,Audi,71.0,2664774
13053,18819,BMW,429.0,2517917
13054,3687,KIA,299.0,3103784
13056,14222,Toyota,489.0,828417
13057,12589,Subaru,382.0,2331904
13058,13538,Daewoo,337.0,987891
13061,152,Mercedez-Benz,438.0,3375124
13062,18045,KIA,379.0,3474506
13063,17815,Infiniti,415.0,3041135
13064,3966,Mercedez-Benz,111.0,1917589
13065,11666,Toyota,122.0,2265226
13066,15385,Toyota,275.0,1683209
13067,11177,Infiniti,198.0,1883925
13069,15927,Nissan,337.0,236359
13070,18522,Nissan,465.0,3796920
13071,16120,Infiniti,256.0,536228
13073,8395,Ford,420.0,2051017
13074,2780,Daewoo,463.0,716183
13076,3550,Subaru,402.0,3262640
13077,10610,Ford,313.0,1252649
13078,4059,Nissan,368.0,297120
13079,11578,Infiniti,333.0,2818872
13080,19602,Ford,315.0,1796712
13081,14028,Daewoo,144.0,1582939
13082,11279,Audi,332.0,2235857
13083,14051,BMW,132.0,2413299
13084,8814,Toyota,480.0,705182
13086,2460,Audi,192.0,239803
13087,15491,Daewoo,208.0,879314
13088,11559,Ford,173.0,2761712
13089,16323,BMW,336.0,2202965
13090,14813,KIA,497.0,1728153
13091,8603,Subaru,181.0,3893213
13092,8241,Ford,199.0,1954297
13093,1468,KIA,351.0,1612941
13094,6817,Nissan,263.0,3534864
13095,3186,Audi,489.0,270766
13096,2043,Infiniti,204.0,3632100
13098,5088,Ford,431.0,1485067
13099,14065,Audi,422.0,353301
13100,7723,Audi,472.0,652673
13101,1529,Audi,309.0,3972785
13102,3451,Nissan,121.0,2314750
13103,8661,Audi,347.0,3430237
13104,7652,BMW,293.0,2624662
13105,14401,Daewoo,206.0,2467111
13106,713,Ford,227.0,317619
13107,4699,Toyota,258.0,1936865
13108,11529,Infiniti,476.0,3946561
13111,1410,Daewoo,78.0,1962659
13114,3836,Mercedez-Benz,440.0,2696711
13115,4832,Audi,206.0,1595265
13116,169,BMW,135.0,788659
13117,14341,Ford,155.0,1656000
13118,12305,Subaru,450.0,2238584
13120,17371,KIA,245.0,3599498
13121,12108,Subaru,71.0,3564653
13122,9424,Ford,297.0,3385972
13123,18256,Toyota,393.0,3052864
13126,1339,Nissan,356.0,423606
13127,18502,Toyota,369.0,3757806
13129,3949,LADA,211.0,2505205
13130,12848,Nissan,174.0,951163
13132,2882,Nissan,232.0,834061
13133,1724,Ford,308.0,3669664
13134,11199,Subaru,207.0,3122173
13135,16664,BMW,427.0,2922532
13136,7561,Infiniti,138.0,1688275
13137,14194,Ford,277.0,2857088
13138,19079,KIA,382.0,1356949
13139,6390,Mercedez-Benz,96.0,568663
13140,17771,BMW,292.0,2341427
13141,3776,Audi,258.0,2862874
13142,10227,Audi,283.0,580305
13143,1993,Daewoo,479.0,3330449
13144,9603,Nissan,318.0,2470838
13145,3659,Infiniti,425.0,718468
13146,9230,Subaru,156.0,2781233
13149,8979,Infiniti,127.0,3962871
13150,1444,Infiniti,352.0,2823625
13151,1752,KIA,390.0,1561464
13152,4670,Nissan,75.0,507008
13153,9399,Toyota,481.0,1752778
13154,4306,Toyota,162.0,1663898
13155,3072,KIA,189.0,263157
13156,9078,Subaru,493.0,1691321
13157,15087,LADA,182.0,950184
13158,8621,Audi,346.0,3784200
13159,17146,Mercedez-Benz,332.0,2504038
13160,12451,Audi,399.0,810810
13161,6065,Nissan,78.0,3150064
13162,7530,KIA,374.0,1884257
13163,16330,Mercedez-Benz,175.0,3848702
13164,3446,Toyota,428.0,1885698
13165,5089,Ford,439.0,1930830
13167,4284,BMW,217.0,2772820
13168,5631,Infiniti,407.0,1731922
13169,7753,LADA,307.0,1456075
13170,6497,Audi,95.0,1539642
13171,8331,Toyota,175.0,3398189
13172,3876,Infiniti,111.0,2822485
13173,11294,Toyota,236.0,1295074
13174,18632,Toyota,100.0,2000178
13175,7226,Ford,129.0,2464436
13176,10864,Nissan,425.0,2510495
13178,18238,Mercedez-Benz,414.0,1420110
13179,2651,Nissan,99.0,3625172
13180,10542,Subaru,164.0,2093915
13181,8019,BMW,496.0,692851
13182,14229,Audi,215.0,3179709
13183,7209,LADA,412.0,3882634
13184,5430,Infiniti,446.0,711611
13185,13863,LADA,90.0,2557198
13186,18506,Daewoo,444.0,3005174
13187,17617,Ford,255.0,2107686
13190,14299,Nissan,141.0,2531687
13191,16688,Mercedez-Benz,78.0,952569
13192,8896,LADA,99.0,2672612
13193,3490,Ford,346.0,2761004
13194,17236,BMW,72.0,658804
13195,10239,Infiniti,319.0,1356591
13196,16951,Toyota,134.0,1041213
13197,16124,Nissan,276.0,232560
13198,3188,Audi,289.0,3939505
13201,17428,Nissan,429.0,1879684
13202,9138,Audi,324.0,530644
13203,16402,LADA,180.0,621192
13205,17588,Audi,355.0,2858858
13206,19723,Daewoo,405.0,1652319
13207,12225,Daewoo,230.0,1480135
13208,180,Toyota,169.0,3668828
13209,3038,Nissan,368.0,1183052
13210,11206,Nissan,99.0,1680396
13211,14475,Ford,308.0,3725149
13212,9103,Subaru,74.0,1497865
13213,10771,BMW,447.0,527065
13214,10114,Toyota,283.0,2262394
13216,11843,Nissan,418.0,3139444
13217,2163,LADA,111.0,3852620
13219,11391,LADA,349.0,678396
13220,10048,Toyota,151.0,2625592
13221,8990,Nissan,199.0,3660625
13223,19357,Nissan,272.0,721810
13225,12527,Daewoo,158.0,1592918
13226,5252,Nissan,246.0,1820851
13227,19215,Subaru,76.0,1888142
13228,11021,Toyota,117.0,602590
13229,17655,Ford,82.0,1864729
13231,9324,Nissan,88.0,405844
13232,5202,Nissan,175.0,899347
13233,8380,KIA,431.0,3035730
13234,15260,BMW,489.0,2270855
13235,8642,KIA,290.0,3971670
13236,18429,Audi,85.0,1021277
13237,5049,Daewoo,196.0,991871
13238,5327,Infiniti,443.0,1919879
13239,5602,Ford,224.0,1874788
13240,17208,Toyota,290.0,3094361
13241,12421,Nissan,165.0,2133371
13244,7074,Ford,181.0,752878
13245,7667,LADA,395.0,1305749
13246,1575,Audi,359.0,622808
13248,650,Toyota,260.0,3017164
13249,15034,Daewoo,272.0,2661518
13251,19357,BMW,390.0,1310030
13252,665,Nissan,366.0,2434753
13253,1025,Subaru,138.0,1738017
13254,13990,KIA,305.0,1823338
13255,7749,Daewoo,465.0,1244446
13257,9681,BMW,304.0,3896614
13258,2064,Audi,249.0,1179600
13259,1409,Nissan,120.0,3829732
13260,2904,LADA,242.0,3252324
13261,1492,LADA,484.0,1096199
13262,6699,Mercedez-Benz,114.0,1417345
13263,5223,Nissan,212.0,2201096
13264,8668,BMW,470.0,663680
13265,3014,Ford,107.0,2337826
13267,12659,Audi,368.0,573436
13268,3985,Nissan,223.0,1884124
13269,369,LADA,242.0,1580518
13270,12362,Nissan,294.0,3271971
13272,3674,KIA,109.0,3454582
13273,17191,Infiniti,174.0,747588
13274,6216,Audi,405.0,1848997
13275,1199,Ford,433.0,1527042
13276,7047,Infiniti,243.0,1819921
13277,5409,BMW,359.0,1626119
13278,17167,Mercedez-Benz,149.0,947175
13279,15507,Toyota,220.0,1323238
13280,9057,Mercedez-Benz,223.0,2855386
13281,6063,LADA,222.0,3393184
13282,3393,Subaru,334.0,3278436
13283,6931,BMW,340.0,3682258
13284,16849,Subaru,83.0,2666148
13285,7143,KIA,260.0,2983985
13286,11330,BMW,315.0,420501
13287,974,Daewoo,125.0,529102
13289,6824,Subaru,167.0,1757680
13290,1726,Infiniti,167.0,3559566
13291,7503,Daewoo,136.0,2493807
13293,17403,Toyota,436.0,3892699
13294,12996,Ford,118.0,3439730
13295,1705,BMW,146.0,682300
13297,289,Subaru,226.0,3333345
13298,437,BMW,257.0,2140752
13299,14101,KIA,132.0,2928814
13300,2966,Audi,397.0,3019947
13302,7736,LADA,474.0,3033951
13303,3450,KIA,293.0,2108833
13304,17126,Ford,246.0,426356
13305,3435,Nissan,257.0,206045
13307,11992,Mercedez-Benz,229.0,1228708
13308,6784,BMW,156.0,869982
13309,18514,LADA,311.0,894701
13310,982,Daewoo,240.0,1996144
13311,15784,Toyota,272.0,1140166
13312,16083,Ford,334.0,894247
13315,17804,KIA,157.0,2470811
13316,8017,Toyota,325.0,2975671
13317,12390,Subaru,256.0,1855432
13318,8736,Nissan,330.0,2703856
13319,4116,Infiniti,198.0,1355514
13320,9108,Ford,98.0,3454081
13321,691,Mercedez-Benz,99.0,2550120
13322,18873,Ford,79.0,2688253
13323,12236,Toyota,310.0,1872058
13324,11916,BMW,288.0,2569396
13325,2472,KIA,382.0,2295894
13326,12801,Nissan,452.0,2789224
13327,13921,LADA,222.0,2905640
13328,19370,Toyota,345.0,2493601
13330,10169,Mercedez-Benz,327.0,3080102
13332,11555,Toyota,453.0,334819
13333,8151,Mercedez-Benz,465.0,1729763
13334,3171,Nissan,183.0,1171518
13335,5645,Infiniti,235.0,3002796
13336,12712,Subaru,355.0,2491632
13337,15404,LADA,428.0,541215
13338,6027,Subaru,357.0,2875350
13339,2276,KIA,427.0,3540233
13340,17094,Mercedez-Benz,363.0,2776533
13341,1740,Ford,78.0,1373418
13342,5759,KIA,96.0,3881316
13343,11084,Mercedez-Benz,317.0,2841249
13344,12961,Subaru,190.0,1595020
13345,18945,Audi,135.0,2885239
13346,6163,Mercedez-Benz,348.0,2624520
13347,8442,Ford,171.0,3885613
13348,8407,Ford,163.0,2914651
13349,3935,Toyota,301.0,3167535
13351,19898,Ford,307.0,824840
13353,19403,Subaru,479.0,3731307
13354,16307,Mercedez-Benz,323.0,1814808
13355,4939,Ford,228.0,2936569
13356,5470,BMW,480.0,1571340
13358,13504,KIA,233.0,758495
13359,14873,Audi,261.0,3927111
13360,3080,KIA,220.0,1807835
13361,6030,Ford,372.0,337967
13362,1817,Nissan,387.0,3574358
13363,5215,Audi,496.0,3689282
13365,7961,Mercedez-Benz,70.0,3611862
13366,7871,KIA,187.0,1584899
13368,1031,KIA,193.0,414320
13369,14381,Ford,370.0,1025339
13370,10475,Daewoo,128.0,695974
13371,19381,Infiniti,353.0,2387019
13372,12824,Audi,88.0,3350144
13374,1160,Ford,85.0,1265614
13375,18221,Audi,451.0,1311849
13376,1065,Nissan,137.0,1737077
13377,10670,Infiniti,225.0,1132354
13379,18965,Audi,475.0,2801408
13380,13485,BMW,484.0,2821187
13381,15087,Mercedez-Benz,288.0,580031
13382,18406,Daewoo,264.0,2416807
13383,15184,Toyota,277.0,1138604
13384,2421,BMW,498.0,1841805
13386,2244,Audi,217.0,3254601
13390,17317,Audi,368.0,1604352
13391,16688,Audi,352.0,291647
13392,15975,Mercedez-Benz,277.0,1908431
13394,4289,Mercedez-Benz,184.0,350964
13395,17650,Infiniti,324.0,2143548
13396,6957,Nissan,159.0,3272721
13397,6371,BMW,372.0,2657324
13398,14523,LADA,190.0,2876347
13400,14421,KIA,316.0,1694217
13401,1469,LADA,361.0,3161834
13402,680,LADA,443.0,2434019
13403,7020,LADA,258.0,1894958
13404,10796,Daewoo,157.0,619301
13405,717,Mercedez-Benz,191.0,3202851
13406,2435,Infiniti,237.0,2625249
13407,11209,Mercedez-Benz,185.0,1172205
13408,15311,Nissan,412.0,3476119
13409,18266,Daewoo,140.0,3394694
13410,12939,BMW,351.0,3827955
13411,1585,BMW,203.0,950281
13412,8791,LADA,440.0,3416500
13413,7177,Subaru,496.0,781932
13414,19281,Subaru,352.0,3234149
13415,6685,Ford,201.0,338374
13416,5842,Nissan,164.0,1994028
13417,5891,KIA,402.0,329874
13419,7626,Toyota,128.0,624418
13420,19036,Subaru,327.0,1401351
13421,7120,KIA,277.0,818909
13422,14415,Toyota,140.0,3510611
13423,8390,KIA,368.0,878699
13424,14528,BMW,357.0,2644942
13425,8446,BMW,241.0,2795020
13426,8478,Ford,472.0,2005455
13428,10908,KIA,416.0,3844636
13429,10784,Infiniti,450.0,3937518
13430,16610,KIA,236.0,2884586
13431,15760,Audi,196.0,2249544
13432,1251,Infiniti,437.0,2421991
13433,13436,KIA,131.0,2637277
13435,594,LADA,323.0,1457102
13437,12669,Mercedez-Benz,319.0,1556320
13438,3290,Nissan,476.0,588793
13439,9742,LADA,112.0,3293267
13440,6798,LADA,208.0,875586
13441,3563,KIA,499.0,1637263
13442,10229,Toyota,375.0,2507104
13443,10885,Daewoo,439.0,1155581
13445,16251,KIA,199.0,2284399
13446,5047,Nissan,188.0,3643503
13447,17823,Nissan,197.0,3518274
13448,505,BMW,350.0,970356
13449,11366,Infiniti,312.0,2217718
13450,16727,Toyota,112.0,1053104
13452,908,Nissan,92.0,2112284
13453,3240,Subaru,82.0,371832
13454,16626,Mercedez-Benz,457.0,208746
13455,13450,Nissan,113.0,2467126
13456,17412,Ford,223.0,3073464
13457,1872,LADA,498.0,1021906
13458,2134,Subaru,412.0,3752974
13459,16895,Daewoo,394.0,2479188
13460,1117,Audi,482.0,3032470
13461,17174,Audi,480.0,3783976
13462,7875,BMW,467.0,666637
13463,8262,Nissan,491.0,3418481
13465,16958,Audi,492.0,2423276
13466,2594,Nissan,494.0,1606987
13468,5723,Audi,422.0,3540205
13469,6220,Ford,261.0,2381353
13470,17639,Toyota,201.0,408358
13471,372,KIA,133.0,2528843
13472,1841,Audi,337.0,2568527
13473,11018,Audi,468.0,2684824
13474,150,Nissan,276.0,911248
13475,9196,Subaru,176.0,1715276
13477,8215,KIA,366.0,2902705
13479,2409,BMW,195.0,3176307
13480,13088,Ford,348.0,2219848
13481,17794,Mercedez-Benz,325.0,3493950
13482,7114,KIA,319.0,2463324
13485,16096,Ford,327.0,3601438
13486,7100,Infiniti,448.0,3319449
13487,10763,Toyota,246.0,2262911
13489,2780,BMW,406.0,1981409
13490,17055,LADA,181.0,3134193
13491,4391,KIA,318.0,1123040
13492,11145,Toyota,228.0,233013
13493,1502,BMW,84.0,2467993
13494,18460,Toyota,451.0,3770024
13495,11285,Mercedez-Benz,134.0,2383341
13496,8599,Subaru,491.0,2677831
13497,13483,Infiniti,194.0,3900072
13498,18353,Infiniti,87.0,1594813
13499,6882,Audi,308.0,3600510
13500,19860,BMW,324.0,3467883
13501,10187,BMW,294.0,1264744
13502,7207,Daewoo,190.0,3115071
13503,5989,Audi,257.0,2962731
